project_id,sprint_velocity,scope_changes,team_load,on_time
143,222.02,304.91,266.15,1
144,111.99,230.84,472.02,1
145,301.59,236.58,430.56,1
146,448.73,19.98,208.45,0
147,345.29,235.44,484.19,1
148,148.79,407.4,152.38,0
149,75.23,78.33,183.11,0
150,484.41,168.71,324.81,1
151,219.12,264.02,118.03,0
152,258.81,77.64,453.85,1
153,487.58,29.7,75.9,0
154,421.36,213.02,265.54,1
155,124.48,342.11,193.28,0
156,414.76,306.57,96.4,1
157,255.54,38.64,474.94,0
158,380.4,31.21,205.23,0
159,318.16,17.34,57.07,0
160,59.51,142.31,73.34,0
161,375.62,308.71,303.12,1
162,451.03,46.48,491.94,1
163,133.59,332.24,204.06,0
164,168.32,488.7,439.36,1
165,127.1,311.65,463.84,1
166,282.04,275.19,90.54,0
167,67.4,46.51,92.94,0
168,249.54,314.82,241.93,1
169,399.61,427.74,322.47,1
170,272.27,382.71,54.49,0
171,479.24,141.04,198.97,1
172,394.31,174.68,278.4,1
173,205.26,367.15,144.26,0
174,22.62,116.78,209.4,0
175,495.67,353.41,13.66,1
176,194.81,402.26,25.16,0
177,215.31,391.18,487.5,1
178,386.41,135.73,296.81,1
179,340.94,268.3,226.92,1
180,381.92,342.07,244.87,1
181,146.7,346.22,169.97,0
182,63.07,489.24,303.85,1
183,384.22,336.01,13.47,0
184,19.52,180.54,250.11,0
185,192.76,282.7,455.3,1
186,75.78,26.17,449.74,0
187,136.73,262.37,150.44,0
188,311.73,495.52,82.08,1
189,352.85,81.6,197.51,0
190,228.23,255.45,122.82,0
191,81.66,420.72,49.42,0
192,296.02,34.33,195.72,0
193,160.67,441.87,231.21,1
194,188.25,145.84,18.43,0
195,183.18,179.28,46.62,0
196,118.33,382.87,378.31,1
197,417.61,144.02,271.3,1
198,389.73,364.37,113.33,1
199,454.35,135.06,216.17,1
200,74.83,178.79,368.2,0
201,359.84,494.73,371.81,1
202,169.76,171.69,162.11,0
203,449.52,202.01,181.44,1
204,141.69,165.36,427.87,0
205,360.33,98.18,445.03,1
206,292.37,121.02,438.11,1
207,338.4,239.31,475.73,1
208,163.58,213.68,57.28,0
209,96.03,409.58,346.97,1
210,123.97,415.91,34.97,0
211,355.82,281.08,64.76,0
212,194.43,146.56,90.54,0
213,217.66,54.99,237.54,0
214,305.46,309.72,384.33,1
215,457.65,399.5,326.08,1
216,283.86,394.26,50.19,0
217,43.06,183.29,267.91,0
218,388.42,46.54,141.85,0
219,189.2,399.36,438.03,1
220,34.9,262.91,326.12,0
221,395.21,448.49,450.52,1
222,264.29,56.36,410.76,0
223,230.77,206.28,25.41,0
224,99.68,201.27,395.67,0
225,167.31,194.55,458.44,1
226,429.14,29.95,450.61,1
227,398.56,429.4,329.42,1
228,264.78,192.12,435.5,1
229,99.47,83.26,299.47,0
230,327.32,58.37,267.51,0
231,450.9,469.7,483.3,1
232,455.32,414.81,291.79,1
233,138.16,387.78,335.59,1
234,280.9,138.46,165.46,0
235,404.3,116.61,126.75,0
236,53.56,339.41,329.06,0
237,430.36,437.18,477.19,1
238,406.3,148.66,497.86,1
239,484.93,382.05,201.34,1
240,474.09,451.55,224.36,1
241,46.33,189.59,358.23,0
242,376.85,282.95,264.14,1
243,348.33,53.23,113.41,0
244,473.4,469.77,28.03,1
245,203.01,461.15,235.57,1
246,317.67,412.6,370.15,1
247,467.9,186.28,19.08,0
248,95.4,183.73,235.02,0
249,465.72,106.51,432.13,1
250,144.08,229.41,440.05,1
251,121.84,275.74,314.9,0
252,81.89,104.4,30.28,0
253,469.01,292.28,342.51,1
254,252.3,47.65,282.44,0
255,39.7,88.6,18.98,0
256,374.85,384.64,487.74,1
257,234.11,424.71,54.84,0
258,267.9,295.9,87.79,0
259,191.06,358.4,125.26,0
260,36.4,108.64,405.56,0
261,382.47,373.63,416.72,1
262,292.33,86.44,222.86,0
263,96.66,99.13,141.81,0
264,401.01,278.14,302.48,1
265,368.04,115.39,341.93,1
266,195.52,342.39,127.81,0
267,184.68,182.52,10.87,0
268,140.24,211.42,228.4,0
269,462.59,213.75,375.83,1
270,356.83,32.96,438.82,1
271,197.31,491.69,72.23,0
272,38.55,254.15,209.58,0
273,129.19,208.48,357.41,0
274,200.03,368.27,488.83,1
275,307.88,19.48,173.98,0
276,195.16,176.57,297.4,0
277,370.18,349.03,320.22,1
278,478.16,149.49,249.2,1
279,224.97,365.26,175.34,0
280,499.29,101.67,101.24,0
281,178.3,28.69,410.11,0
282,421.48,376.16,11.84,1
283,169.15,423.49,418.94,1
284,147.81,247.13,391.69,0
285,224.09,139.41,178.8,0
286,78.7,481.67,98.07,0
287,311.46,404.37,149.51,1
288,288.03,492.15,373.3,1
289,61.07,135.72,290.85,0
290,288.82,168.44,172.82,0
291,235.48,461.58,437.45,1
292,397.94,245.53,51.72,0
293,498.41,196.2,341.71,1
294,211.59,439.49,246.58,1
295,93.48,314.08,73.0,0
296,24.36,330.0,252.87,0
297,373.72,58.7,431.17,1
298,340.8,33.96,365.05,0
299,384.19,386.35,29.36,1
300,495.39,154.63,366.0,1
301,452.39,215.33,288.95,1
302,71.24,242.57,74.15,0
303,42.67,299.7,366.64,0
304,456.51,271.12,58.69,0
305,13.39,56.34,113.09,0
306,122.62,479.66,253.85,1
307,120.47,488.3,289.97,1
308,118.79,127.98,249.44,0
309,145.42,250.67,219.83,0
310,221.98,398.67,105.9,0
311,28.09,452.76,377.66,1
312,164.91,56.14,290.07,0
313,156.86,128.68,196.61,0
314,486.74,234.22,336.37,1
315,397.8,29.56,180.16,0
316,285.45,360.14,151.01,1
317,254.86,407.77,142.87,1
318,316.65,154.34,354.7,1
319,442.17,100.82,163.69,0
320,461.19,282.37,482.68,1
321,52.35,84.11,157.98,0
322,61.59,163.49,461.8,0
323,102.73,132.98,361.46,0
324,276.41,348.7,121.63,0
325,22.53,29.05,308.92,0
326,396.32,14.83,47.82,0
327,371.84,206.93,13.61,0
328,403.12,344.58,155.69,1
329,400.4,97.74,137.94,0
330,389.32,96.49,394.89,1
331,448.45,488.8,53.17,1
332,56.95,462.99,287.01,1
333,211.98,322.63,343.05,1
334,402.07,468.96,454.22,1
335,227.74,94.65,41.48,0
336,410.19,301.32,485.92,1
337,354.96,388.25,404.0,1
338,248.44,350.95,87.89,0
339,462.64,177.86,200.9,1
340,463.6,310.71,210.92,1
341,322.6,485.93,128.18,1
342,370.96,98.25,140.95,0
343,153.83,321.39,50.94,0
344,148.75,82.18,423.54,0
345,331.22,230.37,232.74,1
346,15.13,213.42,241.17,0
347,98.65,273.08,191.3,0
348,404.66,43.41,380.76,1
349,474.36,413.73,462.49,1
350,323.44,184.56,414.54,1
351,88.97,478.43,78.72,0
352,325.21,117.96,403.24,1
353,260.73,202.15,117.71,0
354,301.1,314.35,398.38,1
355,113.73,211.44,489.92,1
356,473.0,262.85,279.16,1
357,80.54,404.82,167.01,0
358,34.1,252.58,409.56,0
359,356.09,487.8,373.19,1
360,104.34,132.4,275.59,0
361,308.6,88.55,330.06,0
362,29.39,316.89,79.38,0
363,224.38,209.11,384.97,1
364,410.78,43.03,488.42,1
365,69.74,421.72,151.23,0
366,485.16,12.73,258.47,0
367,419.84,48.58,172.64,0
368,62.27,352.19,108.15,0
369,70.19,193.28,265.46,0
370,69.16,90.9,202.11,0
371,103.19,29.72,65.56,0
372,64.7,159.49,221.08,0
373,272.49,22.42,468.16,0
374,34.04,357.98,93.09,0
375,488.23,456.9,383.08,1
376,387.81,13.45,499.32,1
377,334.69,246.84,179.99,0
378,10.66,134.9,65.07,0
379,390.64,463.38,238.56,1
380,378.57,143.68,385.92,1
381,287.76,73.61,237.46,0
382,28.74,113.3,281.17,0
383,386.12,168.66,41.18,0
384,337.37,339.14,430.9,1
385,70.99,310.73,277.96,0
386,164.86,247.4,381.14,1
387,82.32,74.5,410.63,0
388,355.94,113.26,305.55,0
389,239.37,204.49,300.86,0
390,465.18,436.17,88.01,1
391,390.97,218.1,54.83,0
392,114.33,65.35,223.38,0
393,477.51,249.91,84.93,1
394,66.1,299.98,482.94,1
395,431.47,33.31,24.29,0
396,454.44,112.24,311.02,1
397,349.4,155.16,238.59,0
398,423.23,282.56,152.33,1
399,440.89,323.26,75.47,1
400,167.94,345.29,446.38,1
401,66.48,331.0,191.25,0
402,304.54,166.04,370.8,1
403,470.73,254.26,394.41,1
404,14.78,212.16,482.46,0
405,452.21,44.27,195.97,0
406,481.91,249.24,142.84,1
407,22.83,75.63,173.25,0
408,137.94,322.79,327.83,1
409,43.58,375.66,207.6,0
410,438.68,464.45,105.86,1
411,496.85,24.26,192.15,0
412,292.66,299.13,260.69,1
413,309.87,226.96,352.8,1
414,82.53,66.32,148.49,0
415,219.14,356.35,210.77,0
416,307.33,135.14,456.23,1
417,348.46,448.82,120.65,1
418,17.16,494.85,452.47,1
419,183.99,468.15,295.13,1
420,349.37,149.01,155.22,0
421,304.17,107.84,485.45,1
422,429.26,147.92,359.34,1
423,457.1,315.96,39.97,1
424,320.61,479.4,389.46,1
425,371.8,457.29,165.75,1
426,301.99,331.38,27.39,0
427,294.16,171.46,199.11,0
428,153.19,51.71,334.24,0
429,460.82,81.13,439.49,1
430,81.97,201.25,372.99,0
431,278.42,328.0,382.24,1
432,405.95,366.57,166.83,1
433,421.71,150.79,30.28,0
434,65.63,143.64,352.91,0
435,80.63,63.04,401.71,0
436,212.73,414.96,117.5,0
437,152.68,286.94,429.42,1
438,378.56,343.89,435.18,1
439,413.4,295.39,360.35,1
440,206.93,399.47,331.58,1
441,97.49,251.59,259.9,0
442,379.32,80.07,61.8,0
443,391.99,123.54,419.93,1
444,285.19,78.25,25.27,0
445,82.38,408.1,36.5,0
446,197.69,316.96,96.09,0
447,236.4,444.19,496.5,1
448,102.95,397.39,460.72,1
449,345.48,170.24,340.1,1
450,477.86,408.8,393.5,1
451,14.67,276.2,397.99,0
452,55.06,363.94,167.92,0
453,183.96,34.49,432.32,0
454,384.35,200.53,249.42,1
455,78.64,14.92,384.08,0
456,27.28,447.7,255.71,0
457,279.95,424.4,109.58,1
458,124.17,207.49,449.97,0
459,498.23,19.93,20.76,0
460,339.01,379.0,285.17,1
461,154.26,479.29,328.23,1
462,21.23,419.18,392.54,1
463,234.32,268.52,427.07,1
464,90.16,418.87,289.71,1
465,230.58,46.68,166.58,0
466,67.39,129.84,413.94,0
467,39.19,353.44,452.22,1
468,169.62,233.63,341.24,0
469,313.86,98.13,300.34,0
470,247.86,127.84,261.18,0
471,393.43,263.31,399.34,1
472,187.79,35.79,425.02,0
473,139.56,10.95,201.87,0
474,287.9,360.16,318.74,1
475,138.38,417.73,85.2,0
476,240.89,181.49,323.29,0
477,141.74,178.29,305.66,0
478,473.71,396.6,390.16,1
479,205.94,373.77,284.0,1
480,471.48,345.38,392.73,1
481,444.08,140.52,342.93,1
482,253.8,114.21,163.68,0
483,214.88,295.6,329.73,1
484,176.13,188.61,460.98,1
485,462.32,160.32,165.02,1
486,379.15,369.08,431.94,1
487,296.58,423.52,288.28,1
488,11.43,30.69,116.26,0
489,59.48,201.33,351.6,0
490,273.03,91.32,275.56,0
491,238.01,449.07,250.65,1
492,382.1,169.38,491.98,1
493,351.37,292.85,483.92,1
494,71.42,281.6,147.92,0
495,28.87,88.01,478.43,0
496,67.46,49.06,139.53,0
497,293.98,231.61,98.88,0
498,53.23,22.1,299.32,0
499,86.31,486.05,96.29,0
500,86.92,452.41,497.24,1
501,337.75,228.12,326.56,1
502,203.52,252.61,118.22,0
503,81.85,493.69,482.38,1
504,485.43,123.26,442.06,1
505,361.5,296.77,195.13,1
506,252.62,476.62,409.91,1
507,225.71,33.92,172.57,0
508,33.49,397.2,46.57,0
509,154.57,184.78,202.42,0
510,406.72,79.91,181.91,0
511,363.46,322.28,348.94,1
512,327.47,363.09,313.53,1
513,424.76,355.58,274.91,1
514,406.49,222.46,253.72,1
515,422.25,468.11,47.8,1
516,425.24,344.13,64.37,1
517,314.88,173.49,332.64,1
518,153.41,352.12,322.21,1
519,18.53,239.44,220.86,0
520,482.77,460.85,256.42,1
521,284.47,291.88,161.72,0
522,315.66,128.11,161.2,0
523,138.01,252.69,120.05,0
524,11.65,431.7,143.13,0
525,332.85,245.58,29.61,0
526,319.65,211.93,61.18,0
527,241.18,16.48,116.31,0
528,433.74,340.41,47.21,1
529,282.04,225.22,276.04,0
530,462.72,158.83,12.03,0
531,255.57,282.2,148.21,0
532,485.04,104.74,310.48,1
533,473.0,120.76,236.2,1
534,306.21,291.32,470.06,1
535,269.71,495.7,143.54,1
536,162.16,249.72,156.78,0
537,172.86,379.4,451.02,1
538,200.78,164.53,45.67,0
539,136.06,304.94,415.39,1
540,177.43,439.8,281.26,1
541,353.54,15.17,36.57,0
542,390.32,54.4,144.01,0
543,11.27,421.37,197.14,0
544,254.78,278.23,61.32,0
545,230.1,47.11,19.91,0
546,409.07,152.44,271.08,1
547,279.68,199.98,147.68,0
548,256.73,445.09,114.58,1
549,225.24,202.19,253.83,0
550,404.2,412.75,465.85,1
551,280.65,119.25,92.59,0
552,299.46,118.08,116.87,0
553,131.66,122.89,179.14,0
554,37.49,496.92,288.42,1
555,495.52,480.05,249.33,1
556,441.03,388.08,101.41,1
557,210.46,76.65,296.98,0
558,16.08,448.76,281.64,0
559,149.88,443.6,157.6,0
560,344.51,87.47,90.52,0
561,399.83,61.01,156.56,0
562,125.91,24.14,251.22,0
563,426.61,449.63,423.94,1
564,171.88,106.42,80.39,0
565,175.69,300.86,145.43,0
566,358.39,222.76,54.18,0
567,122.62,390.71,298.0,1
568,46.85,430.23,442.46,1
569,152.11,74.47,468.13,0
570,140.75,43.3,290.27,0
571,45.37,380.13,207.6,0
572,473.87,162.4,421.66,1
573,270.81,467.5,29.75,0
574,61.79,162.06,102.11,0
575,367.53,375.55,64.46,1
576,364.42,160.43,413.81,1
577,134.07,207.29,240.13,0
578,244.64,313.66,78.32,0
579,88.32,473.54,185.51,0
580,104.99,248.1,111.3,0
581,240.42,42.78,497.0,0
582,85.53,231.4,355.65,0
583,247.83,478.24,338.12,1
584,487.1,181.37,426.47,1
585,343.4,430.14,124.21,1
586,326.72,109.88,59.86,0
587,10.3,80.18,479.94,0
588,293.06,336.04,148.07,0
589,239.41,194.58,79.31,0
590,224.02,108.62,279.13,0
591,417.39,253.77,366.45,1
592,33.95,495.69,374.38,1
593,496.75,364.42,203.51,1
594,279.42,166.8,378.89,1
595,205.46,295.23,385.49,1
596,147.81,168.25,199.25,0
597,341.34,377.04,353.52,1
598,102.15,85.58,394.08,0
599,298.3,305.03,49.99,0
600,448.07,44.81,338.48,1
601,373.08,272.59,377.78,1
602,436.91,143.24,215.59,1
603,343.45,381.57,33.97,0
604,405.2,145.53,255.79,1
605,221.51,13.69,53.69,0
606,84.56,462.31,19.97,0
607,487.17,16.1,38.17,0
608,47.95,320.19,31.47,0
609,355.77,234.96,494.7,1
610,17.52,115.9,429.89,0
611,458.82,418.27,286.29,1
612,428.87,237.1,194.54,1
613,266.27,98.76,490.47,1
614,422.87,421.83,112.43,1
615,83.78,390.61,273.17,0
616,476.46,384.18,405.29,1
617,325.56,217.41,198.17,0
618,306.45,437.92,364.75,1
619,294.51,320.56,307.23,1
620,496.18,214.65,253.88,1
621,30.66,420.96,45.87,0
622,42.35,106.19,331.76,0
623,414.87,331.25,187.53,1
624,440.37,319.84,318.68,1
625,200.67,470.25,363.15,1
626,232.0,29.74,330.53,0
627,222.42,324.76,346.12,1
628,119.92,362.46,476.21,1
629,211.05,240.54,490.17,1
630,374.68,223.66,432.64,1
631,239.7,100.19,291.31,0
632,381.2,90.99,435.33,1
633,302.37,138.12,449.48,1
634,164.16,286.92,211.08,0
635,275.95,79.08,402.14,0
636,402.29,30.38,429.75,1
637,185.32,197.28,281.85,0
638,429.24,486.15,59.52,1
639,491.85,29.42,142.41,0
640,156.29,154.81,495.25,1
641,343.14,437.44,128.88,1
642,337.69,464.85,490.76,1
643,202.55,275.76,405.45,1
644,116.28,336.19,367.04,1
645,407.91,332.52,323.8,1
646,46.95,114.47,215.76,0
647,45.98,389.02,151.08,0
648,132.65,301.32,119.61,0
649,313.69,455.53,469.87,1
650,441.92,298.68,156.9,1
651,271.24,91.9,79.55,0
652,490.68,36.29,201.91,0
653,327.45,244.47,336.67,1
654,466.77,244.48,391.91,1
655,439.63,118.16,43.83,0
656,176.54,78.46,108.07,0
657,493.56,54.33,44.21,0
658,188.98,292.09,263.66,0
659,105.18,494.53,382.89,1
660,29.87,145.15,462.75,0
661,116.13,27.26,440.43,0
662,16.83,110.07,36.28,0
663,366.62,411.15,190.89,1
664,216.71,337.03,19.41,0
665,13.68,27.64,96.23,0
666,425.07,183.76,202.66,1
667,469.34,473.09,266.13,1
668,230.92,337.09,208.22,0
669,477.65,471.87,259.2,1
670,272.36,172.19,92.36,0
671,293.16,393.7,423.83,1
672,198.85,115.17,219.88,0
673,42.25,260.01,300.22,0
674,212.14,415.7,284.16,1
675,17.92,373.37,498.85,1
676,92.18,31.39,340.89,0
677,127.03,347.57,473.57,1
678,366.72,234.02,205.32,1
679,410.93,415.94,491.8,1
680,357.31,257.07,482.04,1
681,340.38,88.71,404.22,1
682,291.32,86.56,246.07,0
683,323.35,119.37,126.78,0
684,419.36,421.96,126.44,1
685,46.49,490.96,465.44,1
686,181.0,438.38,69.88,0
687,314.52,55.36,156.04,0
688,122.2,478.96,108.63,0
689,58.56,151.18,433.7,0
690,315.55,212.58,408.09,1
691,20.6,181.76,321.07,0
692,423.89,373.98,485.4,1
693,398.14,10.5,372.01,0
694,162.13,193.0,149.83,0
695,72.85,119.59,160.83,0
696,303.9,162.78,358.1,1
697,172.21,381.71,439.61,1
698,146.58,336.75,65.66,0
699,262.58,101.47,329.89,0
700,233.04,200.75,139.62,0
701,434.29,266.3,38.14,0
702,46.4,460.38,405.82,1
703,192.48,258.72,456.19,1
704,136.98,67.15,258.63,0
705,487.97,280.81,429.87,1
706,291.83,360.5,440.72,1
707,108.48,171.86,129.11,0
708,92.4,126.3,165.64,0
709,403.88,376.0,372.5,1
710,472.41,173.95,199.16,1
711,315.33,416.69,117.49,1
712,354.45,48.94,347.48,0
713,415.77,295.98,296.98,1
714,97.86,315.2,202.81,0
715,342.2,327.78,464.2,1
716,481.58,41.62,409.34,1
717,218.22,411.02,160.4,1
718,192.99,45.81,387.65,0
719,472.29,290.44,55.95,1
720,31.86,121.59,125.64,0
721,18.56,11.84,380.01,0
722,147.04,58.28,474.92,0
723,46.37,181.89,480.29,0
724,264.17,353.34,498.47,1
725,210.91,23.8,243.19,0
726,274.48,330.16,378.62,1
727,39.21,315.23,377.53,0
728,299.65,16.44,216.4,0
729,457.16,445.09,177.44,1
730,484.19,261.07,138.8,1
731,158.64,164.16,378.03,0
732,35.01,154.66,340.58,0
733,467.56,75.94,426.11,1
734,135.01,351.71,183.17,0
735,406.22,475.13,134.68,1
736,152.28,153.12,404.43,0
737,371.68,435.03,493.98,1
738,170.66,205.84,185.28,0
739,223.13,474.02,240.21,1
740,443.33,175.18,233.68,1
741,194.47,102.29,14.2,0
742,412.48,347.17,260.36,1
743,265.11,311.47,69.19,0
744,263.59,335.54,423.23,1
745,26.99,71.19,444.59,0
746,196.04,428.28,262.71,1
747,458.09,54.0,385.17,1
748,228.6,380.55,242.35,1
749,78.88,333.74,267.59,0
750,276.45,446.35,201.91,1
751,164.49,300.14,324.97,1
752,10.34,361.76,364.99,0
753,446.78,226.16,61.14,0
754,428.44,396.69,390.98,1
755,235.51,251.38,137.17,0
756,374.32,333.78,47.8,0
757,288.69,466.03,13.17,0
758,44.68,55.63,451.26,0
759,429.19,405.02,219.7,1
760,312.32,269.12,472.94,1
761,103.34,394.54,223.25,0
762,280.55,85.73,160.27,0
763,116.02,65.5,185.78,0
764,452.81,31.27,231.04,0
765,10.21,203.8,160.75,0
766,244.1,399.06,486.14,1
767,53.74,102.01,171.13,0
768,291.74,277.23,27.47,0
769,368.42,457.33,405.92,1
770,50.56,199.88,192.06,0
771,195.77,318.55,44.02,0
772,435.28,166.77,145.33,0
773,169.37,432.79,491.35,1
774,120.96,316.65,300.97,0
775,354.59,336.01,266.8,1
776,283.29,196.55,177.85,0
777,98.66,462.47,473.5,1
778,496.76,491.2,240.67,1
779,270.38,326.66,429.1,1
780,292.67,385.34,20.64,0
781,289.03,29.27,349.75,0
782,91.45,443.36,457.69,1
783,78.95,278.11,457.67,1
784,209.59,281.51,475.36,1
785,243.12,400.7,64.79,0
786,389.7,46.18,29.45,0
787,222.7,141.97,459.84,1
788,402.38,253.64,302.43,1
789,249.48,243.27,25.17,0
790,491.74,72.07,170.2,0
791,42.95,44.93,103.9,0
792,212.89,246.98,279.55,0
793,252.24,76.84,52.83,0
794,452.96,310.57,231.72,1
795,264.71,398.06,95.41,0
796,387.32,215.41,309.42,1
797,115.21,480.01,413.32,1
798,248.18,303.71,278.35,1
799,148.74,40.36,183.65,0
800,461.48,155.23,136.78,0
801,454.95,10.24,455.78,1
802,274.49,153.22,35.07,0
803,346.81,393.92,32.21,0
804,361.43,34.46,34.51,0
805,244.22,362.11,43.02,0
806,228.19,215.65,134.3,0
807,416.15,262.28,490.81,1
808,229.02,56.58,271.52,0
809,192.74,376.72,338.2,1
810,392.86,124.29,61.15,0
811,127.8,478.39,385.48,1
812,51.58,45.46,17.25,0
813,67.17,91.48,128.98,0
814,328.78,499.05,485.12,1
815,398.56,220.61,479.37,1
816,448.38,471.14,409.03,1
817,395.05,361.36,102.45,1
818,388.29,109.06,349.59,1
819,288.04,77.2,381.55,0
820,295.13,157.89,210.47,0
821,257.59,308.87,28.96,0
822,95.2,106.11,178.7,0
823,44.1,412.62,54.56,0
824,173.78,208.46,441.2,1
825,315.3,219.91,231.98,0
826,262.91,166.17,436.49,1
827,92.76,267.98,442.88,1
828,294.81,327.39,442.35,1
829,275.32,142.67,299.84,0
830,278.28,269.53,380.17,1
831,239.86,253.74,319.53,1
832,399.17,458.58,338.66,1
833,114.69,87.73,408.03,0
834,303.72,463.11,328.89,1
835,266.18,356.12,497.13,1
836,394.52,444.41,65.8,1
837,208.29,60.45,363.2,0
838,37.7,204.77,14.38,0
839,369.65,248.66,218.47,1
840,271.13,89.91,163.91,0
841,147.2,448.68,476.33,1
842,244.98,273.27,108.25,0
843,54.75,123.11,65.31,0
844,256.72,34.98,476.77,0
845,284.46,350.11,127.96,0
846,411.97,96.84,226.05,0
847,189.12,49.07,381.14,0
848,275.4,449.1,450.27,1
849,281.36,294.18,470.04,1
850,35.79,440.94,283.33,0
851,53.73,234.88,368.44,0
852,294.97,230.56,428.55,1
853,229.66,190.72,73.8,0
854,385.34,151.09,89.62,0
855,434.43,465.88,182.62,1
856,282.68,150.52,488.88,1
857,147.9,110.84,149.83,0
858,417.15,471.8,273.57,1
859,111.93,147.28,195.27,0
860,434.89,142.65,343.61,1
861,107.23,112.72,294.21,0
862,361.11,331.64,495.28,1
863,162.49,441.18,81.82,0
864,108.05,63.57,73.55,0
865,231.33,237.69,26.79,0
866,377.0,81.43,226.51,0
867,308.76,155.02,77.68,0
868,257.98,326.77,369.53,1
869,353.21,478.51,310.1,1
870,25.24,271.84,89.19,0
871,79.68,449.3,209.37,0
